home_path,name,dir,atime,ctime,size,ext,id,url,title,plot,director_name,director_id,actor_name,actor_id
C:\Users\Utente\Desktop\FILM,Cado dalle nubi.txt,C:\Users\Utente\Desktop\FILM\Cado dalle nubi.txt,Tue Aug 14 12:14:01 2018,Tue Aug 14 12:14:01 2018,,,1526741,http://www.imdb.com/title/tt1526741/,Cado dalle nubi,"A southern italian singer moves to Milan to have more chances with his career, bringing with him a little bit of South.",['Gennaro Nunziante'],['0638115'],"['Checco Zalone', 'Giulia Michelini', 'Dino Abbrescia', 'Ivano Marescotti', 'Claudia Penoni', 'Peppino Mazzotta', 'Stefano Chiodaroli', 'Gigi Angelillo', 'Ludovica Modugno', 'Anna Ferruzzo', 'Francesca Chillemi', 'Raul Cremona', 'Ivana Lotito', 'Alessandro Adriano', 'Angelique Cavallari', 'Daniele Di Stefano', 'Gioia Libardoni', 'Andrea Midena', 'Rocco Papaleo', 'Daniela Piperno', 'Paolo Riva', 'Fabio Troiano']","['2504581', '1323665', '0008090', '0546515', '2694273', '0563686', '2518678', '0029580', '0595343', '1314276', '2613113', '0187367', '2586196', '1307209', '4895843', '5051922', '1420856', '3758428', '0660266', '0684951', '3218677', '0873365']"
C:\Users\Utente\Desktop\FILM,Gone with the wind,C:\Users\Utente\Desktop\FILM\Gone with the wind,Tue Aug 14 12:57:17 2018,Tue Aug 14 12:57:17 2018,,,0031381,http://www.imdb.com/title/tt0031381/,Gone with the Wind,"Scarlett is a woman who can deal with a nation at war, Atlanta burning, the Union Army carrying off everything from her beloved Tara, the carpetbaggers who arrive after the war. Scarlett is beautiful. She has vitality. But Ashley, the man she has wanted for so long, is going to marry his placid cousin, Melanie. Mammy warns Scarlett to behave herself at the party at Twelve Oaks. There is a new man there that day, the day the Civil War begins. Rhett Butler. Scarlett does not know he is in the room when she pleads with Ashley to choose her instead of Melanie.","['Victor Fleming', 'George Cukor', 'Sam Wood']","['0281808', '0002030', '0939992']","['Thomas Mitchell', ""Barbara O'Neil"", 'Vivien Leigh', 'Evelyn Keyes', 'Ann Rutherford', 'George Reeves', 'Fred Crane', 'Hattie McDaniel', 'Oscar Polk', 'Butterfly McQueen', 'Victor Jory', 'Everett Brown', 'Howard C. Hickman', 'Alicia Rhett', 'Leslie Howard', 'Olivia de Havilland', 'Rand Brooks', 'Carroll Nye', 'Clark Gable', 'Laura Hope Crews', ""Eddie 'Rochester' Anderson"", 'Harry Davenport', 'Leona Roberts', 'Jane Darwell', 'Ona Munson', 'Paul Hurst', 'Isabel Jewell', 'Cammie King Conlon', 'Eric Linden', 'J.M. Kerrigan', 'Ward Bond', 'Jackie Moran', 'Cliff Edwards', 'Lillian Kemble-Cooper', 'Yakima Canutt', 'Marcella Martin', 'Louis Jean Heydt', 'Mickey Kuhn', 'Olin Howland', 'Irving Bacon', 'Robert Elliott', 'William Bakewell', 'Mary Anderson', 'John Albright', 'Eric Alden', 'John Arledge', 'Roscoe Ates', 'Trevor Bardette', 'Dorothy Barrett', 'Janet Barrett', 'Lennie Bluett', 'Ralph Brooks', 'Morgan Brown', 'Daisy Bufford', 'Ann Bupp', 'James Bush', 'Ruth Byers', 'Gary Carlson', 'Horace B. Carpenter', 'Louise Carter', 'Shirley Chambers', 'Eddy Chandler', 'Wallis Clark', 'Richard Clucas', 'Frank Coghlan Jr.', 'Billy Cook', 'Gino Corrado', 'Martina Cortina', 'Luke Cosgrave', 'Kernan Cripps', 'Patrick Curtis', 'Russell Custer', ""Yola d'Avril"", 'Ned Davenport', 'Marvin Davis', 'Dolores Dean', 'Dawn Dodd', 'Lester Dorr', 'Phyllis Douglas', 'Joan Drake', 'F. Driver', 'Edythe Elliott', 'Susan Falligant', 'Richard Farnsworth', 'Frank Faylen', 'Geraldine Fissette', 'Geraldine Fizette', 'Kelly Griffin', 'George Hackathorne', 'Chuck Hamilton', 'Evelyn Harding', 'Lucille Harding', 'Inez Hatchett', 'Jean Heker', 'Ricky Holt', 'Shep Houghton', 'Peaches Jackson', 'Claire James', 'Jerry James', 'Si Jenks', 'Tommy Kelly', 'Emmett King', 'W. Kirby', 'Timothy J. Lonergan', 'Barbara Lynn', 'Margaret Mann', 'Caren Marsh', 'William McClain', 'Leona McDowell', 'George Meeker', 'Charles Middleton', 'Lola Milliorn', 'Hans Moebus', 'Alberto Morin', 'Adrian Morris', 'Lee Murray', 'H. Nellman', 'David Newell', 'Jeanette Noeson', 'Naomi Pharr', 'Lee Phelps', 'Spencer Quinn', 'Jolane Reynolds', 'Marjorie Reynolds', 'Suzanne Ridgway', 'Louisa Robert', 'Azarene Rogers', 'Scott Seaton', 'Tom Seidel', 'Terry Shero', 'William Stack', 'William Stelling', 'Harry Strang', 'Dirk Wayne Summers', 'Stephanie Toler', 'Emerson Treacy', 'Phillip Trent', 'Julia Ann Tuck', 'Tom Tyler', 'Dale Van Sickel', 'E. Alyn Warren', 'Blue Washington', 'Rita Waterhouse', 'John Joseph Waterman Jr.', 'Dan White', 'Sarah Whitley', 'Ernest Whitman', 'Guy Wilkerson', 'Zack Williams', 'Phyllis Woodward', 'John Wray']","['0593775', '0641966', '0000046', '0450810', '0751946', '0001660', '0186347', '0567408', '0689318', '0574335', '0430460', '0113548', '0382730', '0722265', '0001366', '0000014', '0112203', '0638560', '0000022', '0187711', '0026655', '0003193', '0731345', '0002034', '0613262', '0403636', '0422436', '0454541', '0511599', '0449858', '0000955', '0602803', '0249893', '0447180', '0134831', '0552728', '0382195', '0474139', '0398250', '0045784', '0254609', '0049055', '0027156', '0017021', '0017458', '0035138', '0040374', '0054253', '0057118', '0057162', '0089591', '0112201', '0114319', '0119404', '0120672', '0124139', '0125846', '0137912', '0139356', '0141782', '0150443', '0151356', '0164599', '1163884', '0169067', '0176918', '0180679', '0181447', '0181811', '0187914', '0193474', '0193802', '0195595', '0202635', '0004863', '7913519', '7913518', '0201728', '0235211', '0236932', '0238118', '0254445', '1977644', '0002070', '0269709', '0279978', '9532884', '0341270', '0352383', '0357764', '0362307', '5269737', '0368798', '0374811', '1499382', '0396473', '0413931', '0416371', '0416595', '0421041', '0446921', '0454695', '0456236', '0518832', '0528614', '0542870', '0550514', '0565626', '0568306', '0576120', '0585481', '7913520', '0595395', '0605494', '0606343', '0615118', '0625086', '0627789', '3472246', '0679687', '0679814', '1124727', '0721799', '0721851', '0725920', '1977215', '0736727', '0780844', '0782377', '0792623', '0821054', '0826354', '0833340', '0838694', '7913521', '0871551', '0872165', '0875771', '0878927', '0887975', '0912810', '0913405', '1138600', '3955325', '0924643', '0926074', '0926137', '0929116', '0931956', '0940976', '0942046']"
C:\Users\Utente\Desktop\FILM,La dolce vita.txt,C:\Users\Utente\Desktop\FILM\La dolce vita.txt,Tue Aug 14 13:00:19 2018,Tue Aug 14 13:00:19 2018,,,0053779,http://www.imdb.com/title/tt0053779/,La Dolce Vita,"Journalist and man-about-town Marcello struggles to find his place in the world, torn between the allure of Rome's elite social scene and the stifling domesticity offered by his girlfriend, all the while searching for a way to become a serious writer.",['Federico Fellini'],['0000019'],"['Marcello Mastroianni', 'Anita Ekberg', 'Anouk Aimée', 'Yvonne Furneaux', 'Magali Noël', 'Alain Cuny', 'Annibale Ninchi', 'Walter Santesso', 'Valeria Ciangottini', 'Riccardo Garrone', 'Ida Galli', 'Audrey McDonald', 'Polidor', 'Alain Dijon', 'Mino Doro', 'Giulio Girola', 'Laura Betti', 'Nico', 'Domino', 'Carlo Musto', 'Enzo Cerusico', 'Giulio Paradisi', 'Enzo Doria', 'Enrico Glori', 'Adriana Moneta', 'Massimo Busetti', 'Lex Barker', 'Jacques Sernas', 'Nadia Gray', 'Giuseppe Addobbati', 'Conte Brunoro Serego Aligheri', 'Federika André', 'Armando Annuale', 'Joan Antequera', 'Juan Antequero', 'Gianni Baghino', 'Nadia Balabine', 'Ignazio Balsamo', 'Remo Benedetti', 'Leonardo Botta', 'Ida Bracci Dorati', 'Ferdinando Brofferio', 'Giovanna Busetti', 'Tito Buzzo', 'Daniela Calvino', 'Tony Campanino', 'Fabrizio Capucci', 'Donato Castellaneta', 'Adriano Celentano', 'Elisabetta Cini', 'Giulio Citti', 'Nani Colombo', 'Mario Conocchia', 'Francesco Consalvo', 'Tiziano Cortini', 'Decimo Cristiani', 'Mario De Grenet', 'Andrea De Pino', 'Adele De Rossi', 'Donatella Della Nora', 'Christine Denise', 'Katherine Denise', 'Carlo Di Maggio', 'François Dieudonné', 'Venceslao Dobrzenski', 'Donatella Esparmer', 'Paolo Fadda', 'Umberto Felici', 'Oretta Fiume', 'Rina Franchetti', 'Giacomo Gabrielli', 'Franco Giacobini', 'Angela Giavalisco', 'Romolo Giordani', 'Christine Graefeck', 'Lily Granado', 'Libero Grandi', 'Maurizio Guelfi', 'Gloria Hendy', 'April Hennessy', 'Nina Hohenlohe', 'Antonio Jacono', 'Gloria Jones', 'Carlo Kechler', 'Else Knorr', 'Paolo Labia', 'John Francis Lane', 'Sondra Lee', 'Marianne Leibl', 'Guglielmo Leoncini', 'Giuliana Lojodice', 'Renée Longarini', 'Francisco Lori', 'Francesco Luzi', 'Mario Mallarno', 'Renato Mambor', 'Vittorio Manfrino', 'Maria Marigliano', 'Carlo Mariotti', 'Gino Marturano', 'Maria Mazzanti', 'Harriet Medin', 'Marta Melocco', 'Nello Meniconi', 'Alex Messoyedoff', 'Gianfranco Mingozzi', 'Lucia Modigliani', 'Maite Morand', 'Aurelio Nardi', ""Desmond O'Grady"", 'Liana Orfei', 'Umberto Orsini', 'Contessa Cristina Paolozzi', 'Ada Passari', 'Franca Pasut', 'Loretta Pepi', 'Paola Petrini', 'Cesarino Miceli Picardi', 'Princess Doris Pignatelli', 'Alberto Plebani', 'Oliviero Prunas', 'Giovanni Querrel', 'Giulio Questi', 'Concetta Ragusa', 'Loretta Ramaciotti', 'Leonida Repaci', 'Alfredo Rizzo', 'Rosemary Rennel Rodd', 'Giancarlo Romani', 'Franco Rossellini', 'Prince Eugenio Ruspoli Suasa di Poggio', 'Margherita Russo', 'Anna Maria Salerno', 'Anna Salvatore', 'Archie Savage', 'Leopoldo Savona', 'Lisa Schneider', 'Maria Pia Serafini', 'Noel Sheldon', 'Isabella Soldani', 'Letizia Spadini', 'Giò Stajano', 'Gino Talamo', 'Sandra Tesi', 'Henry Thody', 'Tomás Torres', 'Iris Tree', 'Vando Tress', 'Gondrano Trucchi', 'Teresa Tsao', 'Winie Vagliani', 'Leontine Van Strein', 'Aldo Vasco', 'Lucia Vasilicò', 'Maria Teresa Vianello', 'Sandy von Normand', 'Antoinette Weynen', 'Angela Wilson', 'Vadim Wolkonsky', 'Maria Teresa Wolodimeroff', 'Italo Zingarelli']","['0000052', '0001179', '0000733', '0299014', '0637649', '0192490', '0632423', '0763492', '0161850', '0308523', '0302837', '0567654', '0689113', '0226657', '0233946', '0320935', '0079341', '0630113', '9084472', '0615999', '0148851', '0660873', '0233617', '0323010', '0597897', '0124074', '0000851', '0785286', '0336842', '0011732', '1595545', '1601312', '0030433', '0030778', '1601044', '0046673', '0049331', '0051110', '1595631', '0098625', '1855777', '0111146', '0124073', '0125658', '0130900', '1854504', '0135742', '0144659', '0147983', '0162446', '0162949', '0173069', '0175557', '0175886', '0181465', '0188095', '0208689', '0210978', '1596967', '0217372', '0219187', '0219190', '0224006', '0226390', '0229873', '1597007', '1595869', '0271224', '0280677', '0289953', '0300341', '0316004', '0316426', '0320304', '1597060', '0334624', '0334863', '0345791', '1222854', '0377278', '0389805', '0415049', '0428152', '0444249', '1597157', '1596172', '0485392', '0214227', '0500033', '0502853', '0518057', '0519257', '0520913', '0527785', '0539896', '0541042', '0542077', '0547375', '0548022', '0554370', '0563487', '0575616', '1081878', '0579635', '1596293', '0591308', '1597256', '0603005', '0621316', '0641093', '0649752', '0650753', '1597317', '0664863', '0665186', '1597326', '0678033', '0681428', '0683071', '0687092', '0699249', '0703289', '0703368', '0706635', '0707905', '0720025', '0729866', '0734459', '0738819', '0744017', '1855311', '0751683', '0758054', '0759347', '0767246', '0767890', '0773923', '1601415', '0791067', '1597418', '0816547', '0821536', '0847790', '1597453', '0858306', '0868842', '0871678', '0872266', '0873995', '0874727', '0883094', '0888061', '0890339', '0890524', '0895713', '1597544', '0923421', '0933007', '0938526', '1601434', '0956953']"
C:\Users\Utente\Desktop\FILM,Letto a tre piazze.txt,C:\Users\Utente\Desktop\FILM\Letto a tre piazze.txt,Mon Aug 13 12:02:40 2018,Mon Aug 13 12:02:31 2018,,,0054023,http://www.imdb.com/title/tt0054023/,Letto a tre piazze,"Antonio married Amalia and went to fight in Russia during World War II. Since he didn't return Amalia thought he was dead, so she married another man. Many year after the war end, Antonio returned. Amalia has to choose between two husbands.",['Steno'],['0826642'],"['Totò', 'Peppino De Filippo', 'Nadia Gray', 'Cristina Gaioni', 'Aroldo Tieri', 'Gabriele Tinti', 'Cesare Fantoni', 'Angela Luce', 'Paolo Ferrara', 'Mario Castellani', 'Winni Riva', 'Nico Pepe', 'Bruno Scipioni', 'Liana Ferri', 'Riccardo Ferri', 'Thea Fleming', 'Pier Ugo Gragnani', 'Ombretta Valmozi']","['0869451', '0208375', '0336842', '0301398', '0862904', '0864081', '0266945', '0524399', '0273998', '0144674', '0728967', '0672496', '0778508', '0274767', '0274783', '0080698', '0333867', '5184111']"
C:\Users\Utente\Desktop\FILM,Titanic (1997).txt,C:\Users\Utente\Desktop\FILM\Titanic (1997).txt,Mon Aug 13 12:02:31 2018,Mon Aug 13 12:02:31 2018,,,6357484,http://www.imdb.com/title/tt6357484/,Titanic (1997),,['Jayme Schmitt'],['8535787'],['Jayme Schmitt'],['8535787']
C:\Users\Utente\Desktop\FILM,Viale del tramonto,C:\Users\Utente\Desktop\FILM\Viale del tramonto,Mon Aug 13 12:02:55 2018,Mon Aug 13 12:02:55 2018,,,0043014,http://www.imdb.com/title/tt0043014/,Sunset Boulevard,"In Hollywood of the 50's, the obscure screenplay writer Joe Gillis is not able to sell his work to the studios, is full of debts and is thinking in returning to his hometown to work in an office. While trying to escape from his creditors, he has a flat tire and parks his car in a decadent mansion in Sunset Boulevard. He meets the owner and former silent-movie star Norma Desmond, who lives alone with her butler and driver Max Von Mayerling. Norma is demented and believes she will return to the cinema industry, and is protected and isolated from the world by Max, who was her director and husband in the past and still loves her. Norma proposes Joe to move to the mansion and help her in writing a screenplay for her comeback to the cinema, and the small-time writer becomes her lover and gigolo. When Joe falls in love for the young aspirant writer Betty Schaefer, Norma becomes jealous and completely insane and her madness leads to a tragic end.",['Billy Wilder'],['0000697'],"['William Holden', 'Gloria Swanson', 'Erich von Stroheim', 'Nancy Olson', 'Fred Clark', 'Lloyd Gough', 'Jack Webb', 'Franklyn Farnum', 'Larry J. Blake', 'Charles Dayton', 'Cecil B. DeMille', 'Hedda Hopper', 'Buster Keaton', 'Anna Q. Nilsson', 'H.B. Warner', 'Ray Evans', 'Jay Livingston', 'Fred Aldrich', 'Joel Allen', 'Gertrude Astor', 'Anne Bauchens', 'Edward Biby', 'Danny Borzage', 'Ken Christy', 'Ruth Clifford', 'John Cortay', 'Archie R. Dalzell', 'Eddie Dew', 'Peter Drynan', 'Julia Faye', 'Al Ferguson', 'Gerry Ganzer', 'Rudy Germane', 'Kenneth Gibson', 'Joe Gray', 'Sanford E. Greenwald', 'Creighton Hale', 'Chuck Hamilton', 'James Hawley', 'Len Hendry', 'E. Mason Hopper', 'Stan Johnson', 'Tiny Jones', 'Howard Joslin', 'Arthur Lane', 'Perc Launders', 'Alan Marston', 'William Meader', 'Gertrude Messinger', 'Harold Miller', ""John 'Skins' Miller"", 'Lee Miller', 'Ralph Montgomery', 'Bert Moorhouse', 'Jay Morley', 'Bernice Mosk', 'Howard Negley', 'Ottola Nesmith', 'Eva Novak', ""Frank O'Connor"", ""Robert Emmett O'Connor"", 'Jack Perrin', 'Virginia L. Randolph', 'Bill Sheehan', 'Sidney Skolsky', 'Emmett Smith', 'Roy Thompson', 'Archie Twitchell', 'Yvette Vickers', 'Edward Wahrman', 'Henry Wilcoxon']","['0000034', '0841797', '0002233', '0647970', '0163939', '0332221', '0916131', '0267916', '0086627', '0206742', '0001124', '0394407', '0000036', '0632160', '0912478', '0263143', '0515254', '0017674', '0020665', '0040090', '0061640', '0080930', '0097647', '0160701', '0166681', '0181215', '0198535', '0223014', '0238759', '0269671', '0272360', '0304683', '0314510', '0317064', '0336724', '0339255', '0354878', '0357764', '0370322', '0376921', '0394399', '0426250', '0429361', '0430863', '0485233', '0490951', '0551348', '0574990', '0582211', '0588443', '0588629', '0588795', '0599892', '0602100', '0605895', '0608729', '0624384', '0626453', '0636834', '0175410', '0640495', '0674741', '0709940', '0790568', '0804623', '0808139', '0860667', '0878613', '0896035', '0906382', '0928295']"
